Time,Id
27.202,-0.005638642
27.203,-0.004703574
27.204,-0.003296928
27.205,-0.001758058
27.206,-0.000715533
27.207,-0.000247833
27.208,-7.94018E-05
27.209,-2.3526E-05
27.21,-5.65794E-06
27.211,-2.83673E-07
27.212,1.18456E-06
27.213,1.37847E-06
27.214,1.51698E-06
27.215,1.82171E-06
27.216,1.7109E-06
27.217,1.82171E-06
27.218,1.87712E-06
27.219,2.09874E-06
27.22,1.98793E-06
27.221,2.15414E-06
27.222,2.15414E-06
27.223,2.15414E-06
27.224,2.26495E-06
27.225,2.20955E-06
27.226,2.20955E-06
27.227,2.18184E-06
27.228,2.18184E-06
27.229,2.12644E-06
27.23,2.09874E-06
27.231,2.18184E-06
27.232,2.23725E-06
27.233,2.26495E-06
27.234,2.29265E-06
27.235,2.45887E-06
27.236,2.43116E-06
27.237,2.48657E-06
27.238,2.59738E-06
27.239,2.34806E-06
27.24,2.45887E-06
27.241,2.43116E-06
27.242,2.37576E-06
27.243,2.37576E-06
27.244,2.40346E-06
27.245,2.40346E-06
27.246,2.32036E-06
27.247,2.37576E-06
27.248,2.40346E-06
27.249,2.51427E-06
27.25,2.40346E-06
27.251,2.62508E-06
27.252,2.65278E-06
27.253,2.56968E-06
27.254,2.59738E-06
27.255,2.59738E-06
27.256,2.54197E-06
27.257,2.56968E-06
27.258,2.51427E-06
27.259,2.45887E-06
27.26,2.56968E-06
27.261,2.32036E-06
27.262,2.48657E-06
27.263,2.54197E-06
27.264,2.37576E-06
27.265,2.56968E-06
27.266,2.45887E-06
27.267,2.68049E-06
27.268,2.59738E-06
27.269,2.65278E-06
27.27,2.8467E-06
27.271,2.51427E-06
27.272,2.59738E-06
27.273,2.59738E-06
27.274,2.59738E-06
27.275,2.62508E-06
27.276,2.45887E-06
27.277,2.43116E-06
27.278,2.54197E-06
27.279,2.43116E-06
27.28,2.54197E-06
27.281,2.59738E-06
27.282,2.51427E-06
27.283,2.56968E-06
27.284,2.73589E-06
27.285,2.68049E-06
27.286,2.819E-06
27.287,2.76359E-06
27.288,2.70819E-06
27.289,2.65278E-06
27.29,2.73589E-06
27.291,2.68049E-06
27.292,2.45887E-06
27.293,2.68049E-06
27.294,2.37576E-06
27.295,2.48657E-06
27.296,2.54197E-06
27.297,2.59738E-06
27.298,2.65278E-06
27.299,2.65278E-06
27.3,2.65278E-06
27.301,-6.57445E-05
27.302,-0.00096635
27.303,-0.001877123
27.304,-0.002618024
27.305,-0.003196922
27.306,-0.003664124
27.307,-0.004069909
27.308,-0.004437104
27.309,-0.004764408
27.31,-0.005047084
27.311,-0.005281336
27.312,-0.005470931
27.313,-0.005621909
27.314,-0.005740448
27.315,-0.005833694
27.316,-0.005908242
27.317,-0.005966666
27.318,-0.00601448
27.319,-0.006053015
27.32,-0.006084097
27.321,-0.006109832
27.322,-0.006130803
27.323,-0.006148671
27.324,-0.006163409
27.325,-0.006176069
27.326,-0.006186734
27.327,-0.00619571
27.328,-0.006203716
27.329,-0.006210475
27.33,-0.006216376
27.331,-0.006221251
27.332,-0.006225961
27.333,-0.006229839
27.334,-0.006233468
27.335,-0.006236682
27.336,-0.006239618
27.337,-0.006242001
27.338,-0.006244355
27.339,-0.00624635
27.34,-0.006248788
27.341,-0.006250311
27.342,-0.006251779
27.343,-0.006253026
27.344,-0.006253885
27.345,-0.006255492
27.346,-0.006256156
27.347,-0.006257209
27.348,-0.006258068
27.349,-0.006258899
27.35,-0.006259813
27.351,-0.00626045
27.352,-0.006261475
27.353,-0.006262085
27.354,-0.006262805
27.355,-0.006263331
27.356,-0.006264301
27.357,-0.006264689
27.358,-0.006265437
27.359,-0.006265769
27.36,-0.006266268
27.361,-0.006266905
27.362,-0.006266905
27.363,-0.006267542
27.364,-0.006267514
27.365,-0.006267819
27.366,-0.006268235
27.367,-0.006268623
27.368,-0.006269426
27.369,-0.006269454
27.37,-0.006269925
27.371,-0.006270063
27.372,-0.006270673
27.373,-0.00627106
27.374,-0.006271254
27.375,-0.006271587
27.376,-0.006271753
27.377,-0.006272002
27.378,-0.006272224
27.379,-0.006272639
27.38,-0.00627275
27.381,-0.006272944
27.382,-0.006273055
27.383,-0.00627336
27.384,-0.006273498
27.385,-0.00627408
27.386,-0.006273941
27.387,-0.006274412
27.388,-0.006274468
27.389,-0.006274883
27.39,-0.006275077
27.391,-0.00627541
27.392,-0.00627505
27.393,-0.006275659
27.394,-0.006275548
27.395,-0.006275797
27.396,-0.006275964
27.397,-0.006276019
27.398,-0.006276102
27.399,-0.006276352
27.4,-0.006276767
27.401,-0.006249425
27.402,-0.005640165
27.403,-0.004706233
27.404,-0.003299532
27.405,-0.001759692
27.406,-0.000716585
27.407,-0.000248331
27.408,-7.97065E-05
27.409,-2.36645E-05
27.41,-5.74105E-06
27.411,-3.39078E-07
27.412,1.18456E-06
27.413,1.6832E-06
27.414,1.7386E-06
27.415,1.87712E-06
27.416,2.04333E-06
27.417,2.01563E-06
27.418,2.07103E-06
27.419,2.07103E-06
27.42,1.84941E-06
27.421,2.15414E-06
27.422,2.01563E-06
27.423,2.07103E-06
27.424,2.01563E-06
27.425,2.04333E-06
27.426,2.20955E-06
27.427,2.07103E-06
27.428,2.20955E-06
27.429,2.23725E-06
27.43,2.37576E-06
27.431,2.43116E-06
27.432,2.29265E-06
27.433,2.32036E-06
27.434,2.40346E-06
27.435,2.34806E-06
27.436,2.37576E-06
27.437,2.43116E-06
27.438,2.29265E-06
27.439,2.26495E-06
27.44,2.23725E-06
27.441,2.29265E-06
27.442,2.32036E-06
27.443,2.40346E-06
27.444,2.34806E-06
27.445,2.56968E-06
27.446,2.45887E-06
27.447,2.62508E-06
27.448,2.68049E-06
27.449,2.54197E-06
27.45,2.54197E-06
27.451,2.45887E-06
27.452,2.45887E-06
27.453,2.62508E-06
27.454,2.43116E-06
27.455,2.43116E-06
27.456,2.43116E-06
27.457,2.40346E-06
27.458,2.40346E-06
27.459,2.48657E-06
27.46,2.48657E-06
27.461,2.62508E-06
27.462,2.48657E-06
27.463,2.68049E-06
27.464,2.65278E-06
27.465,2.68049E-06
27.466,2.59738E-06
27.467,2.56968E-06
27.468,2.62508E-06
27.469,2.56968E-06
27.47,2.48657E-06
27.471,2.62508E-06
27.472,2.37576E-06
27.473,2.37576E-06
27.474,2.48657E-06
27.475,2.54197E-06
27.476,2.48657E-06
27.477,2.54197E-06
27.478,2.56968E-06
27.479,2.68049E-06
27.48,2.73589E-06
27.481,2.70819E-06
27.482,2.65278E-06
27.483,2.70819E-06
27.484,2.70819E-06
27.485,2.54197E-06
27.486,2.54197E-06
27.487,2.70819E-06
27.488,2.48657E-06
27.489,2.40346E-06
27.49,2.73589E-06
27.491,2.59738E-06
27.492,2.54197E-06
27.493,2.56968E-06
27.494,2.62508E-06
27.495,2.76359E-06
27.496,2.65278E-06
27.497,2.70819E-06
27.498,2.59738E-06
27.499,2.68049E-06
27.5,2.68049E-06
27.501,-6.48857E-05
27.502,-0.000963996
27.503,-0.001875239
27.504,-0.002616612
27.505,-0.003195786
27.506,-0.003662628
27.507,-0.004069244
27.508,-0.004435858
27.509,-0.004763661
27.51,-0.005045948
27.511,-0.005280699
27.512,-0.005470377
27.513,-0.005621217
27.514,-0.005740282
27.515,-0.005834138
27.516,-0.005907992
27.517,-0.005967276
27.518,-0.006014758
27.519,-0.006053236
27.52,-0.006084512
27.521,-0.006109915
27.522,-0.006131108
27.523,-0.006148533
27.524,-0.006163547
27.525,-0.006175875
27.526,-0.006186374
27.527,-0.006195516
27.528,-0.0062033
27.529,-0.006209977
27.53,-0.006216487
27.531,-0.006221362
27.532,-0.006225961
27.533,-0.006229978
27.534,-0.006233607
27.535,-0.006236709
27.536,-0.006239784
27.537,-0.006242194
27.538,-0.006244577
27.539,-0.006246239
27.54,-0.006248289
27.541,-0.006249951
27.542,-0.006251198
27.543,-0.006252721
27.544,-0.006253968
27.545,-0.006255131
27.546,-0.006256156
27.547,-0.006257514
27.548,-0.006258428
27.549,-0.006259425
27.55,-0.006260256
27.551,-0.006261004
27.552,-0.006261891
27.553,-0.006262417
27.554,-0.006263248
27.555,-0.006263581
27.556,-0.006264301
27.557,-0.006264994
27.558,-0.006265021
27.559,-0.006265769
27.56,-0.006266129
27.561,-0.006266573
27.562,-0.00626696
27.563,-0.006267764
27.564,-0.00626793
27.565,-0.006268401
27.566,-0.006268844
27.567,-0.006269315
27.568,-0.006269758
27.569,-0.006269869
27.57,-0.006270312
27.571,-0.006270118
27.572,-0.0062707
27.573,-0.006271033
27.574,-0.006271171
27.575,-0.006271365
27.576,-0.006271559
27.577,-0.006271947
27.578,-0.006272058
27.579,-0.006272806
27.58,-0.00627275
27.581,-0.006272889
27.582,-0.006273249
27.583,-0.006273637
27.584,-0.006273969
27.585,-0.006273941
27.586,-0.006274163
27.587,-0.006274274
27.588,-0.006274385
27.589,-0.006274717
27.59,-0.006274911
27.591,-0.006274745
27.592,-0.00627505
27.593,-0.006275327
27.594,-0.006275354
27.595,-0.006275687
27.596,-0.006276241
27.597,-0.006276019
27.598,-0.006276629
27.599,-0.006276545
27.6,-0.006277155
27.601,-0.006250007
27.602,-0.005641218
27.603,-0.004706843
27.604,-0.003299947
27.605,-0.001760634
27.606,-0.000717777
27.607,-0.00024883
27.608,-7.99559E-05
27.609,-2.37199E-05
27.61,-5.54713E-06
27.611,4.87563E-08
27.612,1.32307E-06
27.613,1.7386E-06
27.614,1.82171E-06
27.615,1.87712E-06
27.616,1.76631E-06
27.617,1.93252E-06
27.618,1.84941E-06
27.619,1.98793E-06
27.62,1.96022E-06
27.621,2.09874E-06
27.622,1.93252E-06
27.623,2.12644E-06
27.624,2.12644E-06
27.625,2.43116E-06
27.626,2.32036E-06
27.627,2.45887E-06
27.628,2.26495E-06
27.629,2.26495E-06
27.63,2.32036E-06
27.631,2.34806E-06
27.632,2.37576E-06
27.633,2.26495E-06
27.634,2.37576E-06
27.635,2.15414E-06
27.636,2.23725E-06
27.637,2.26495E-06
27.638,2.37576E-06
27.639,2.32036E-06
27.64,2.34806E-06
27.641,2.43116E-06
27.642,2.45887E-06
27.643,2.56968E-06
27.644,2.43116E-06
27.645,2.45887E-06
27.646,2.54197E-06
27.647,2.54197E-06
27.648,2.59738E-06
27.649,2.45887E-06
27.65,2.29265E-06
27.651,2.37576E-06
27.652,2.32036E-06
27.653,2.43116E-06
27.654,2.45887E-06
27.655,2.56968E-06
27.656,2.51427E-06
27.657,2.62508E-06
27.658,2.62508E-06
27.659,2.68049E-06
27.66,2.68049E-06
27.661,2.51427E-06
27.662,2.62508E-06
27.663,2.45887E-06
27.664,2.48657E-06
27.665,2.45887E-06
27.666,2.48657E-06
27.667,2.45887E-06
27.668,2.45887E-06
27.669,2.59738E-06
27.67,2.43116E-06
27.671,2.54197E-06
27.672,2.62508E-06
27.673,2.54197E-06
27.674,2.70819E-06
27.675,2.62508E-06
27.676,2.7913E-06
27.677,2.54197E-06
27.678,2.7913E-06
27.679,2.59738E-06
27.68,2.56968E-06
27.681,2.48657E-06
27.682,2.65278E-06
27.683,2.45887E-06
27.684,2.45887E-06
27.685,2.51427E-06
27.686,2.68049E-06
27.687,2.54197E-06
27.688,2.40346E-06
27.689,2.70819E-06
27.69,2.68049E-06
27.691,2.7913E-06
27.692,2.73589E-06
27.693,2.8467E-06
27.694,2.62508E-06
27.695,2.73589E-06
27.696,2.65278E-06
27.697,2.68049E-06
27.698,2.54197E-06
27.699,2.62508E-06
27.7,2.51427E-06
27.701,-6.42209E-05
27.702,-0.000962417
27.703,-0.001874104
27.704,-0.002616252
27.705,-0.003196063
27.706,-0.003663763
27.707,-0.004070213
27.708,-0.004437381
27.709,-0.004764408
27.71,-0.005047223
27.711,-0.005281918
27.712,-0.005471513
27.713,-0.005622131
27.714,-0.005741279
27.715,-0.005834609
27.716,-0.005908713
27.717,-0.005967663
27.718,-0.006014868
27.719,-0.006053375
27.72,-0.006084595
27.721,-0.006109749
27.722,-0.006130941
27.723,-0.006148643
27.724,-0.006163436
27.725,-0.006176235
27.726,-0.006186623
27.727,-0.006195876
27.728,-0.006204076
27.729,-0.006210586
27.73,-0.00621657
27.731,-0.006221944
27.732,-0.006226349
27.733,-0.006230227
27.734,-0.006233634
27.735,-0.006236931
27.736,-0.006239535
27.737,-0.006242194
27.738,-0.006244161
27.739,-0.006246184
27.74,-0.006248261
27.741,-0.006249813
27.742,-0.006251586
27.743,-0.006252694
27.744,-0.006254079
27.745,-0.006255464
27.746,-0.006256821
27.747,-0.006257735
27.748,-0.006258594
27.749,-0.006259287
27.75,-0.006260284
27.751,-0.00626081
27.752,-0.006261697
27.753,-0.006262223
27.754,-0.006262833
27.755,-0.006263304
27.756,-0.006263969
27.757,-0.006264578
27.758,-0.006265492
27.759,-0.006265603
27.76,-0.00626624
27.761,-0.006266683
27.762,-0.006267265
27.763,-0.006267736
27.764,-0.006267958
27.765,-0.006268373
27.766,-0.00626865
27.767,-0.0062689
27.768,-0.006269232
27.769,-0.006269564
27.77,-0.006270035
27.771,-0.006269952
27.772,-0.006270562
27.773,-0.006270645
27.774,-0.006271005
27.775,-0.006271337
27.776,-0.006271587
27.777,-0.006271975
27.778,-0.006272445
27.779,-0.006272806
27.78,-0.006272889
27.781,-0.006273193
27.782,-0.006273387
27.783,-0.00627336
27.784,-0.006273554
27.785,-0.006273803
27.786,-0.006273692
27.787,-0.00627408
27.788,-0.006274357
27.789,-0.00627444
27.79,-0.0062748
27.791,-0.006274966
27.792,-0.006275271
27.793,-0.006275327
27.794,-0.006275548
27.795,-0.006276019
27.796,-0.006276268
27.797,-0.006276241
27.798,-0.006276379
27.799,-0.006276462
27.8,-0.006276933
27.801,-0.006250284
27.802,-0.005642575
27.803,-0.004710361
27.804,-0.003305682
27.805,-0.001766203
27.806,-0.000720353
27.807,-0.000249606
27.808,-8.0039E-05
27.809,-2.37476E-05
27.81,-5.57484E-06
27.811,-2.00566E-07
27.812,1.01834E-06
27.813,1.57239E-06
27.814,1.62779E-06
27.815,1.7109E-06
27.816,1.82171E-06
27.817,1.96022E-06
27.818,1.87712E-06
27.819,1.96022E-06
27.82,2.09874E-06
27.821,2.12644E-06
27.822,2.20955E-06
27.823,2.23725E-06
27.824,2.20955E-06
27.825,2.29265E-06
27.826,2.26495E-06
27.827,2.20955E-06
27.828,2.12644E-06
27.829,2.20955E-06
27.83,2.23725E-06
27.831,2.15414E-06
27.832,2.18184E-06
27.833,2.34806E-06
27.834,2.20955E-06
27.835,2.40346E-06
27.836,2.32036E-06
27.837,2.40346E-06
27.838,2.40346E-06
27.839,2.62508E-06
27.84,2.40346E-06
27.841,2.51427E-06
27.842,2.45887E-06
27.843,2.40346E-06
27.844,2.40346E-06
27.845,2.32036E-06
27.846,2.20955E-06
27.847,2.45887E-06
27.848,2.40346E-06
27.849,2.34806E-06
27.85,2.45887E-06
27.851,2.40346E-06
27.852,2.56968E-06
27.853,2.56968E-06
27.854,2.59738E-06
27.855,2.62508E-06
27.856,2.54197E-06
27.857,2.51427E-06
27.858,2.54197E-06
27.859,2.51427E-06
27.86,2.43116E-06
27.861,2.54197E-06
27.862,2.48657E-06
27.863,2.45887E-06
27.864,2.40346E-06
27.865,2.54197E-06
27.866,2.54197E-06
27.867,2.56968E-06
27.868,2.54197E-06
27.869,2.62508E-06
27.87,2.73589E-06
27.871,2.68049E-06
27.872,2.68049E-06
27.873,2.65278E-06
27.874,2.54197E-06
27.875,2.76359E-06
27.876,2.56968E-06
27.877,2.54197E-06
27.878,2.45887E-06
27.879,2.51427E-06
27.88,2.43116E-06
27.881,2.48657E-06
27.882,2.51427E-06
27.883,2.65278E-06
27.884,2.62508E-06
27.885,2.68049E-06
27.886,2.68049E-06
27.887,2.819E-06
27.888,2.68049E-06
27.889,2.76359E-06
27.89,2.62508E-06
27.891,2.70819E-06
27.892,2.56968E-06
27.893,2.65278E-06
27.894,2.54197E-06
27.895,2.56968E-06
27.896,2.45887E-06
27.897,2.51427E-06
27.898,2.56968E-06
27.899,2.68049E-06
27.9,2.54197E-06
27.901,-6.33898E-05
27.902,-0.000960727
27.903,-0.00187258
27.904,-0.00261506
27.905,-0.00319562
27.906,-0.003663348
27.907,-0.004070241
27.908,-0.004437492
27.909,-0.004765406
27.91,-0.005047693
27.911,-0.00528261
27.912,-0.005471901
27.913,-0.005622325
27.914,-0.005741224
27.915,-0.005834664
27.916,-0.005908519
27.917,-0.005967553
27.918,-0.006015007
27.919,-0.006053181
27.92,-0.006084485
27.921,-0.006109915
27.922,-0.00613108
27.923,-0.006148643
27.924,-0.00616363
27.925,-0.006176263
27.926,-0.00618679
27.927,-0.006195821
27.928,-0.006203633
27.929,-0.006210281
27.93,-0.00621632
27.931,-0.006221224
27.932,-0.006225878
27.933,-0.006229811
27.934,-0.006233357
27.935,-0.006236322
27.936,-0.00623948
27.937,-0.006242056
27.938,-0.006244272
27.939,-0.006246627
27.94,-0.0062484
27.941,-0.00625009
27.942,-0.006251724
27.943,-0.006252915
27.944,-0.006254245
27.945,-0.006255381
27.946,-0.006256406
27.947,-0.006257265
27.948,-0.0062584
27.949,-0.006259093
27.95,-0.006259785
27.951,-0.006260755
27.952,-0.006261171
27.953,-0.006262528
27.954,-0.006263027
27.955,-0.006263525
27.956,-0.006264162
27.957,-0.006264883
27.958,-0.006265464
27.959,-0.006266185
27.96,-0.006266517
27.961,-0.0062666
27.962,-0.006267099
27.963,-0.006267265
27.964,-0.006267791
27.965,-0.006267875
27.966,-0.006268207
27.967,-0.00626865
27.968,-0.006268955
27.969,-0.006269509
27.97,-0.006269897
27.971,-0.00626998
27.972,-0.006270451
27.973,-0.006271033
27.974,-0.006271143
27.975,-0.006271614
27.976,-0.006271919
27.977,-0.006271891
27.978,-0.006272141
27.979,-0.006272584
27.98,-0.006272667
27.981,-0.006273083
27.982,-0.006273083
27.983,-0.006273027
27.984,-0.006273526
27.985,-0.006273886
27.986,-0.006273914
27.987,-0.006274191
27.988,-0.006274274
27.989,-0.006274911
27.99,-0.006274883
27.991,-0.00627541
27.992,-0.006275437
27.993,-0.006275382
27.994,-0.006275714
27.995,-0.00627577
27.996,-0.006275797
27.997,-0.006276019
27.998,-0.00627613
27.999,-0.006276435
28,-0.006276518
28.001,-0.006250533
28.002,-0.005644487
28.003,-0.004714793
28.004,-0.003313605
28.005,-0.001772491
28.006,-0.000723622
28.007,-0.000250908
28.008,-8.05099E-05
28.009,-2.39969E-05
28.01,-5.74105E-06
28.011,-1.72863E-07
28.012,1.29537E-06
28.013,1.60009E-06
28.014,1.62779E-06
28.015,1.7386E-06
28.016,2.04333E-06
28.017,1.96022E-06
28.018,2.04333E-06
28.019,2.01563E-06
28.02,2.18184E-06
28.021,1.98793E-06
28.022,2.09874E-06
28.023,2.01563E-06
28.024,2.12644E-06
28.025,1.98793E-06
28.026,2.15414E-06
28.027,2.15414E-06
28.028,2.32036E-06
28.029,2.15414E-06
28.03,2.18184E-06
28.031,2.40346E-06
28.032,2.40346E-06
28.033,2.34806E-06
28.034,2.59738E-06
28.035,2.34806E-06
28.036,2.43116E-06
28.037,2.51427E-06
28.038,2.37576E-06
28.039,2.32036E-06
28.04,2.32036E-06
28.041,2.29265E-06
28.042,2.34806E-06
28.043,2.34806E-06
28.044,2.51427E-06
28.045,2.37576E-06
28.046,2.40346E-06
28.047,2.62508E-06
28.048,2.51427E-06
28.049,2.59738E-06
28.05,2.68049E-06
28.051,2.56968E-06
28.052,2.51427E-06
28.053,2.62508E-06
28.054,2.48657E-06
28.055,2.51427E-06
28.056,2.45887E-06
28.057,2.40346E-06
28.058,2.51427E-06
28.059,2.54197E-06
28.06,2.40346E-06
28.061,2.45887E-06
28.062,2.65278E-06
28.063,2.54197E-06
28.064,2.65278E-06
28.065,2.59738E-06
28.066,2.819E-06
28.067,2.70819E-06
28.068,2.65278E-06
28.069,2.65278E-06
28.07,2.68049E-06
28.071,2.54197E-06
28.072,2.56968E-06
28.073,2.59738E-06
28.074,2.51427E-06
28.075,2.40346E-06
28.076,2.65278E-06
28.077,2.56968E-06
28.078,2.65278E-06
28.079,2.62508E-06
28.08,2.59738E-06
28.081,2.7913E-06
28.082,2.65278E-06
28.083,2.73589E-06
28.084,2.59738E-06
28.085,2.65278E-06
28.086,2.70819E-06
28.087,2.51427E-06
28.088,2.65278E-06
28.089,2.51427E-06
28.09,2.59738E-06
28.091,2.51427E-06
28.092,2.59738E-06
28.093,2.59738E-06
28.094,2.76359E-06
28.095,2.70819E-06
28.096,2.65278E-06
28.097,2.7913E-06
28.098,2.73589E-06
28.099,2.7913E-06
28.1,2.68049E-06
28.101,-6.24756E-05
28.102,-0.000958788
28.103,-0.001870752
28.104,-0.002613786
28.105,-0.003194789
28.106,-0.003663209
28.107,-0.004069964
28.108,-0.004436883
28.109,-0.004764852
28.11,-0.005047167
28.111,-0.005281834
28.112,-0.005471541
28.113,-0.005621992
28.114,-0.005740697
28.115,-0.005834442
28.116,-0.005908685
28.117,-0.005967497
28.118,-0.006014979
28.119,-0.006053292
28.12,-0.006084568
28.121,-0.006110109
28.122,-0.006131135
28.123,-0.00614881
28.124,-0.006163686
28.125,-0.006176207
28.126,-0.006186845
28.127,-0.00619571
28.128,-0.006203633
28.129,-0.006210503
28.13,-0.00621632
28.131,-0.006221528
28.132,-0.006226072
28.133,-0.006230199
28.134,-0.006233634
28.135,-0.00623682
28.136,-0.006239867
28.137,-0.006242527
28.138,-0.00624466
28.139,-0.006246571
28.14,-0.006248344
28.141,-0.006250173
28.142,-0.00625153
28.143,-0.006252638
28.144,-0.00625419
28.145,-0.006255048
28.146,-0.006256184
28.147,-0.006257292
28.148,-0.006258456
28.149,-0.006259093
28.15,-0.006260256
28.151,-0.006260561
28.152,-0.006262029
28.153,-0.006262389
28.154,-0.006263221
28.155,-0.006263636
28.156,-0.006263996
28.157,-0.006264744
28.158,-0.006265049
28.159,-0.006265658
28.16,-0.006266185
28.161,-0.006266517
28.162,-0.006266739
28.163,-0.006267321
28.164,-0.006267708
28.165,-0.006268068
28.166,-0.006268429
28.167,-0.006269093
28.168,-0.00626926
28.169,-0.006270091
28.17,-0.006270202
28.171,-0.006270395
28.172,-0.006270562
28.173,-0.00627095
28.174,-0.006271088
28.175,-0.00627131
28.176,-0.00627167
28.177,-0.006271864
28.178,-0.006272196
28.179,-0.006272445
28.18,-0.006272944
28.181,-0.006272806
28.182,-0.006273249
28.183,-0.006273443
28.184,-0.006273775
28.185,-0.00627408
28.186,-0.006274218
28.187,-0.006274468
28.188,-0.006274634
28.189,-0.006274579
28.19,-0.006274717
28.191,-0.006275105
28.192,-0.006275105
28.193,-0.006275354
28.194,-0.006275243
28.195,-0.006275825
28.196,-0.006275964
28.197,-0.006276213
28.198,-0.006276435
28.199,-0.006276712
28.2,-0.006276961
28.201,-0.006251641
28.202,-0.005645595
28.203,-0.004714766
28.204,-0.003310474
28.205,-0.001768834
28.206,-0.000721184
28.207,-0.000249799
28.208,-8.02052E-05
28.209,-2.37199E-05
28.21,-5.49173E-06
28.211,-1.17458E-07
28.212,1.26766E-06
28.213,1.62779E-06
28.214,1.87712E-06
28.215,1.79401E-06
28.216,1.90482E-06
28.217,1.79401E-06
28.218,2.04333E-06
28.219,1.84941E-06
28.22,1.82171E-06
28.221,1.96022E-06
28.222,2.09874E-06
28.223,2.09874E-06
28.224,2.07103E-06
28.225,2.26495E-06
28.226,2.20955E-06
28.227,2.32036E-06
28.228,2.48657E-06
28.229,2.37576E-06
28.23,2.23725E-06
28.231,2.37576E-06
28.232,2.29265E-06
28.233,2.37576E-06
28.234,2.34806E-06
28.235,2.32036E-06
28.236,2.09874E-06
28.237,2.37576E-06
28.238,2.40346E-06
28.239,2.26495E-06
28.24,2.37576E-06
28.241,2.40346E-06
28.242,2.48657E-06
28.243,2.54197E-06
28.244,2.54197E-06
28.245,2.56968E-06
28.246,2.48657E-06
28.247,2.54197E-06
28.248,2.51427E-06
28.249,2.45887E-06
28.25,2.34806E-06
28.251,2.45887E-06
28.252,2.56968E-06
28.253,2.45887E-06
28.254,2.51427E-06
28.255,2.56968E-06
28.256,2.37576E-06
28.257,2.62508E-06
28.258,2.59738E-06
28.259,2.56968E-06
28.26,2.62508E-06
28.261,2.819E-06
28.262,2.59738E-06
28.263,2.56968E-06
28.264,2.62508E-06
28.265,2.54197E-06
28.266,2.56968E-06
28.267,2.51427E-06
28.268,2.54197E-06
28.269,2.34806E-06
28.27,2.48657E-06
28.271,2.48657E-06
28.272,2.56968E-06
28.273,2.56968E-06
28.274,2.62508E-06
28.275,2.76359E-06
28.276,2.73589E-06
28.277,2.62508E-06
28.278,2.56968E-06
28.279,2.7913E-06
28.28,2.62508E-06
28.281,2.65278E-06
28.282,2.62508E-06
28.283,2.51427E-06
28.284,2.45887E-06
28.285,2.43116E-06
28.286,2.62508E-06
28.287,2.65278E-06
28.288,2.62508E-06
28.289,2.56968E-06
28.29,2.62508E-06
28.291,2.70819E-06
28.292,2.76359E-06
28.293,2.819E-06
28.294,2.70819E-06
28.295,2.68049E-06
28.296,2.73589E-06
28.297,2.819E-06
28.298,2.73589E-06
28.299,2.65278E-06
28.3,2.65278E-06
28.301,-6.20878E-05
28.302,-0.000957347
28.303,-0.001869671
28.304,-0.002612429
28.305,-0.003193598
28.306,-0.003661852
28.307,-0.004069022
28.308,-0.004436135
28.309,-0.004764048
28.31,-0.005046669
28.311,-0.005281419
28.312,-0.005471208
28.313,-0.00562202
28.314,-0.005740753
28.315,-0.005834442
28.316,-0.005908713
28.317,-0.00596758
28.318,-0.006014841
28.319,-0.006052987
28.32,-0.006084457
28.321,-0.006109583
28.322,-0.006130775
28.323,-0.006148533
28.324,-0.006162993
28.325,-0.006175819
28.326,-0.006186568
28.327,-0.006195959
28.328,-0.006203522
28.329,-0.006210614
28.33,-0.006216431
28.331,-0.006221528
28.332,-0.006226293
28.333,-0.006230199
28.334,-0.006233468
28.335,-0.006236626
28.336,-0.006239507
28.337,-0.006242001
28.338,-0.006244411
28.339,-0.006246184
28.34,-0.006248123
28.341,-0.006249591
28.342,-0.006251309
28.343,-0.006252694
28.344,-0.006253913
28.345,-0.006255187
28.346,-0.006256489
28.347,-0.006257486
28.348,-0.006258539
28.349,-0.006259204
28.35,-0.006260146
28.351,-0.006260617
28.352,-0.006261365
28.353,-0.006262251
28.354,-0.006262639
28.355,-0.006262999
28.356,-0.006263913
28.357,-0.006264079
28.358,-0.00626491
28.359,-0.006265797
28.36,-0.006265963
28.361,-0.0062666
28.362,-0.006267071
28.363,-0.006267625
28.364,-0.00626793
28.365,-0.006268373
28.366,-0.006268733
28.367,-0.006268844
28.368,-0.006269481
28.369,-0.006269481
28.37,-0.006269897
28.371,-0.006270146
28.372,-0.006270368
28.373,-0.006270562
28.374,-0.006270728
28.375,-0.006271254
28.376,-0.006271891
28.377,-0.006271725
28.378,-0.006272473
28.379,-0.006272584
28.38,-0.006272972
28.381,-0.006273249
28.382,-0.006273166
28.383,-0.006273221
28.384,-0.006273664
28.385,-0.006273664
28.386,-0.006274025
28.387,-0.006273914
28.388,-0.006274191
28.389,-0.006274551
28.39,-0.00627444
28.391,-0.006275271
28.392,-0.006274966
28.393,-0.006275216
28.394,-0.006275604
28.395,-0.006275853
28.396,-0.006276241
28.397,-0.006276324
28.398,-0.006276545
28.399,-0.006276739
28.4,-0.006276712
28.401,-0.00625214
28.402,-0.005647008
28.403,-0.004717674
28.404,-0.003316209
28.405,-0.001775261
28.406,-0.000725561
28.407,-0.000251683
28.408,-8.07869E-05
28.409,-2.39138E-05
28.41,-5.71335E-06
28.411,-1.17458E-07
28.412,1.23996E-06
28.413,1.48928E-06
28.414,1.57239E-06
28.415,1.76631E-06
28.416,1.6555E-06
28.417,1.87712E-06
28.418,1.96022E-06
